x,y
2.911455727863931919e+00,9.594564728165021705e+00
2.916458229114557099e+00,1.153433220858417130e+01
2.921460730365182723e+00,1.021007256452424627e+01
2.926463231615807903e+00,1.030875203669263307e+01
2.931465732866433083e+00,1.057744762866265020e+01
2.936468234117058262e+00,1.125479795324597276e+01
2.941470735367683886e+00,1.043202320795341542e+01
2.946473236618309066e+00,7.793276655054999225e+00
2.951475737868934246e+00,1.139773910499432219e+01
2.956478239119559870e+00,1.130847767503072099e+01
2.961480740370185050e+00,1.066490119277934312e+01
2.966483241620810229e+00,9.815413104190495730e+00
2.971485742871435853e+00,1.126623733929566562e+01
2.976488244122061033e+00,1.130870026590176991e+01
2.981490745372686213e+00,1.047443935341718557e+01
2.986493246623311393e+00,1.074274826929439541e+01
2.991495747873937017e+00,1.004433074109748958e+01
2.996498249124562196e+00,1.081090565528635850e+01
3.001500750375187376e+00,9.454072906042080504e+00
3.006503251625813000e+00,1.143682857590927604e+01
3.011505752876438180e+00,1.009014876780502057e+01
3.016508254127063360e+00,1.128762791021350154e+01
3.021510755377688540e+00,9.658569349865166132e+00
3.026513256628314164e+00,1.048948212401540303e+01
3.031515757878939343e+00,1.098405786857088984e+01
3.036518259129564523e+00,9.448854965519430493e+00
3.041520760380190147e+00,1.123971015428066167e+01
3.046523261630815327e+00,1.076042222201252407e+01
3.051525762881440507e+00,9.412221090835091175e+00
3.056528264132066131e+00,9.866342038283882232e+00
3.061530765382691310e+00,1.178971238023023993e+01
3.066533266633316490e+00,1.209515578545127390e+01
3.071535767883941670e+00,1.108269866387185765e+01
3.076538269134567294e+00,1.163437661944420043e+01
3.081540770385192474e+00,1.146846587446848886e+01
3.086543271635817653e+00,1.158925279703518996e+01
3.091545772886443277e+00,1.256062132573962309e+01
3.096548274137068457e+00,9.782646424196933310e+00
3.101550775387693637e+00,1.198111305852470387e+01
3.106553276638319261e+00,1.093765087433713745e+01
3.111555777888944441e+00,1.111040839941519209e+01
3.116558279139569620e+00,1.104742510696363844e+01
3.121560780390194800e+00,1.098953522450930187e+01
3.126563281640820424e+00,1.015349365313944219e+01
3.131565782891445604e+00,1.157803654793193715e+01
3.136568284142070784e+00,1.308064788521507005e+01
3.141570785392696408e+00,1.136857933572933277e+01
3.146573286643321588e+00,1.143833481719486933e+01
3.151575787893946767e+00,1.076742832652517734e+01
3.156578289144572391e+00,1.135226032101560456e+01
3.161580790395197571e+00,1.195090879721962374e+01
3.166583291645822751e+00,1.112950743423312439e+01
3.171585792896447931e+00,1.106095333763734345e+01
3.176588294147073555e+00,1.193302942260446819e+01
3.181590795397698734e+00,1.062676761637404965e+01
3.186593296648323914e+00,1.181227651702184467e+01
3.191595797898949538e+00,1.239510919095826935e+01
3.196598299149574718e+00,1.294974343912820913e+01
3.201600800400199898e+00,1.151442039392365224e+01
3.206603301650825522e+00,1.298740714475918878e+01
3.211605802901450701e+00,1.266922729518586976e+01
3.216608304152075881e+00,1.065361227208516226e+01
3.221610805402701061e+00,1.044689390461495293e+01
3.226613306653326685e+00,1.137487628210555890e+01
3.231615807903951865e+00,1.272378291630671043e+01
3.236618309154577044e+00,1.163756791990372541e+01
3.241620810405202668e+00,1.112420487355782051e+01
3.246623311655827848e+00,1.329211311501604342e+01
3.251625812906453028e+00,1.204178192672270420e+01
3.256628314157078652e+00,9.449290666680495221e+00
3.261630815407703832e+00,1.210205307251579931e+01
3.266633316658329012e+00,1.231994056454585618e+01
3.271635817908954191e+00,1.204051610819796636e+01
3.276638319159579815e+00,1.227962705771073182e+01
3.281640820410204995e+00,1.177764685230763320e+01
3.286643321660830175e+00,1.054153409533775765e+01
3.291645822911455799e+00,1.150423346551391468e+01
3.296648324162080979e+00,1.094432917692995133e+01
3.301650825412706158e+00,1.097221156544374132e+01
3.306653326663331782e+00,1.065689163088772062e+01
3.311655827913956962e+00,1.238745657638151876e+01
3.316658329164582142e+00,1.204787113290637279e+01
3.321660830415207322e+00,1.151681712856491302e+01
3.326663331665832946e+00,1.133065206726711160e+01
3.331665832916458125e+00,1.197157439372792176e+01
3.336668334167083305e+00,1.308919973061373909e+01
3.341670835417708929e+00,1.002079679075421126e+01
3.346673336668334109e+00,1.241689653085589384e+01
3.351675837918959289e+00,1.150931553973909516e+01
3.356678339169584913e+00,1.018544917252930659e+01
3.361680840420210092e+00,1.013933943809667149e+01
3.366683341670835272e+00,1.118726653087721346e+01
3.371685842921460452e+00,1.233456708455742756e+01
3.376688344172086076e+00,1.252312796649635018e+01
3.381690845422711256e+00,1.120609096359034851e+01
3.386693346673336436e+00,1.317710103143325462e+01
3.391695847923962059e+00,1.359807104028799252e+01
3.396698349174587239e+00,1.258618163248032218e+01
3.401700850425212419e+00,1.161369988346752535e+01
3.406703351675838043e+00,1.334452923953788250e+01
3.411705852926463223e+00,1.299051325444272820e+01
3.416708354177088403e+00,1.311753247388618249e+01
3.421710855427713582e+00,1.160866889131160917e+01
3.426713356678339206e+00,9.445585564760314412e+00
3.431715857928964386e+00,1.441193859527056986e+01
3.436718359179589566e+00,1.069927667408883387e+01
3.441720860430215190e+00,1.228939450943042289e+01
3.446723361680840370e+00,1.472091543626227050e+01
3.451725862931465549e+00,1.268575434506877109e+01
3.456728364182090729e+00,1.331943156610450707e+01
3.461730865432716353e+00,1.088279602691643611e+01
3.466733366683341533e+00,1.062253314531631787e+01
3.471735867933966713e+00,1.188250481182234530e+01
3.476738369184592337e+00,1.352096484198827753e+01
3.481740870435217516e+00,1.209897316365834286e+01
3.486743371685842696e+00,1.166559379398602836e+01
3.491745872936468320e+00,1.267320490875437322e+01
3.496748374187093500e+00,1.357218034103854620e+01
3.501750875437718680e+00,1.106031242723978458e+01
3.506753376688343860e+00,1.130971713594168016e+01
3.511755877938969483e+00,1.174659837930754058e+01
3.516758379189594663e+00,1.364491351228087623e+01
3.521760880440219843e+00,1.280010416726939226e+01
3.526763381690845467e+00,1.471244355564298090e+01
3.531765882941470647e+00,1.353174337465552668e+01
3.536768384192095827e+00,1.257520997570661692e+01
3.541770885442721450e+00,1.389039049441693052e+01
3.546773386693346630e+00,1.285181717281191816e+01
3.551775887943971810e+00,1.195040631132447118e+01
3.556778389194596990e+00,1.335031001182889199e+01
3.561780890445222614e+00,1.198901601747458479e+01
3.566783391695847794e+00,1.240995307428367589e+01
3.571785892946472973e+00,1.404314037479740307e+01
3.576788394197098597e+00,1.262908369637389683e+01
3.581790895447723777e+00,1.194223129900154134e+01
3.586793396698348957e+00,1.229604249865955445e+01
3.591795897948974581e+00,1.379717827943559705e+01
3.596798399199599761e+00,1.223785452418207065e+01
3.601800900450224940e+00,1.241853185450002783e+01
3.606803401700850120e+00,1.231011746546892205e+01
3.611805902951475744e+00,1.301934320319473670e+01
3.616808404202100924e+00,1.246493545223069610e+01
3.621810905452726104e+00,1.126359666738564158e+01
3.626813406703351728e+00,1.199325927826501470e+01
3.631815907953976907e+00,1.196265868235549235e+01
3.636818409204602087e+00,1.415377461206896115e+01
3.641820910455227711e+00,1.373813677347472684e+01
3.646823411705852891e+00,1.352772961451738531e+01
3.651825912956478071e+00,1.245011942160502372e+01
3.656828414207103251e+00,1.215469370062733923e+01
3.661830915457728874e+00,1.247797514471582936e+01
3.666833416708354054e+00,1.194862014757338819e+01
3.671835917958979234e+00,1.551270814546394483e+01
3.676838419209604858e+00,1.078519360925741211e+01
3.681840920460230038e+00,1.360953129645449877e+01
3.686843421710855218e+00,1.177597796714004019e+01
3.691845922961480841e+00,1.297119427738975084e+01
3.696848424212106021e+00,1.210254333014258243e+01
3.701850925462731201e+00,1.192792381390556322e+01
3.706853426713356381e+00,1.198036397920510687e+01
3.711855927963982005e+00,1.489055393763400481e+01
3.716858429214607185e+00,1.301758686533422882e+01
3.721860930465232364e+00,1.239988059691761002e+01
3.726863431715857988e+00,1.373637725923044783e+01
3.731865932966483168e+00,1.320594711346574890e+01
3.736868434217108348e+00,1.393063906199297897e+01
3.741870935467733972e+00,1.140135615046537154e+01
3.746873436718359152e+00,1.354422421461707771e+01
3.751875937968984331e+00,1.402832265100933462e+01
3.756878439219609511e+00,1.160903702654426617e+01
3.761880940470235135e+00,1.373383810583401754e+01
3.766883441720860315e+00,1.499683189799074157e+01
3.771885942971485495e+00,1.330080012555975344e+01
3.776888444222111119e+00,1.415207126969114526e+01
3.781890945472736298e+00,1.401624328672911979e+01
3.786893446723361478e+00,1.265317464265950775e+01
3.791895947973987102e+00,1.341545457850845580e+01
3.796898449224612282e+00,1.182370063681223549e+01
3.801900950475237462e+00,1.295439981432318532e+01
3.806903451725862642e+00,1.368639833014382390e+01
3.811905952976488265e+00,1.415881835266726263e+01
3.816908454227113445e+00,1.347533748792925046e+01
3.821910955477738625e+00,1.418571659657638051e+01
3.826913456728364249e+00,1.237783415722972258e+01
3.831915957978989429e+00,1.339405059938209774e+01
3.836918459229614609e+00,1.353003476220191992e+01
3.841920960480240232e+00,1.537535412812035673e+01
3.846923461730865412e+00,1.332660372899251122e+01
3.851925962981490592e+00,1.305676125095028972e+01
3.856928464232115772e+00,1.359213661653989647e+01
3.861930965482741396e+00,1.266667945157828079e+01
3.866933466733366576e+00,1.379355424926531626e+01
3.871935967983991755e+00,1.325075268740571666e+01
3.876938469234617379e+00,1.183948785966267003e+01
3.881940970485242559e+00,1.358723636032186732e+01
3.886943471735867739e+00,1.334328732127740302e+01
3.891945972986492919e+00,1.204341461689149639e+01
3.896948474237118543e+00,1.362371126809683375e+01
3.901950975487743722e+00,1.519520888853771190e+01
3.906953476738368902e+00,1.424216417849081928e+01
3.911955977988994526e+00,1.434779512669814139e+01
3.916958479239619706e+00,1.240937871213581722e+01
3.921960980490244886e+00,1.424278131039295836e+01
3.926963481740870510e+00,1.392934002660268966e+01
3.931965982991495689e+00,1.432494318730891791e+01
3.936968484242120869e+00,1.423353407443518925e+01
3.941970985492746049e+00,1.246613223097442358e+01
3.946973486743371673e+00,1.379951964867214897e+01
3.951975987993996853e+00,1.309805710355682429e+01
3.956978489244622033e+00,1.382085137344904346e+01
3.961980990495247656e+00,1.298854204458391237e+01
3.966983491745872836e+00,1.521342084237861414e+01
3.971985992996498016e+00,1.305698559054515151e+01
3.976988494247123640e+00,1.303202332627583537e+01
3.981990995497748820e+00,1.402055939303679821e+01
3.986993496748374000e+00,1.288388142084112786e+01
3.991995997998999179e+00,1.355132469156413322e+01
3.996998499249624803e+00,1.316103090021091226e+01
4.002001000500250427e+00,1.541717506539036364e+01
4.007003501750875607e+00,1.480681433208379794e+01
4.012006003001500787e+00,1.397854849053910797e+01
4.017008504252125967e+00,1.365980846058236331e+01
4.022011005502751146e+00,1.500695063108336669e+01
4.027013506753376326e+00,1.448624460058301544e+01
4.032016008004001506e+00,1.459410042869486190e+01
4.037018509254627574e+00,1.408486329041963181e+01
4.042021010505252754e+00,1.243783300374432699e+01
4.047023511755877934e+00,1.402860455270808160e+01
4.052026013006503113e+00,1.362358811981044049e+01
4.057028514257128293e+00,1.481614081623126111e+01
4.062031015507753473e+00,1.519793547951745083e+01
4.067033516758378653e+00,1.354314950551396812e+01
4.072036018009004721e+00,1.468449328830406664e+01
4.077038519259629901e+00,1.596699455546460200e+01
4.082041020510255080e+00,1.357841034096020572e+01
4.087043521760880260e+00,1.594305230535577955e+01
4.092046023011505440e+00,1.342355222186386854e+01
4.097048524262130620e+00,1.431410532839434246e+01
4.102051025512756688e+00,1.429500746469642714e+01
4.107053526763381868e+00,1.433265948016020808e+01
4.112056028014007047e+00,1.349849004213407611e+01
4.117058529264632227e+00,1.375999248402946762e+01
4.122061030515257407e+00,1.369846280518637194e+01
4.127063531765882587e+00,1.470815319070210592e+01
4.132066033016507767e+00,1.472623321355983528e+01
4.137068534267133835e+00,1.663714993453966073e+01
4.142071035517759015e+00,1.579720211284439912e+01
4.147073536768384194e+00,1.393137736816667172e+01
4.152076038019009374e+00,1.478109772985321335e+01
4.157078539269634554e+00,1.546835359860066461e+01
4.162081040520259734e+00,1.451684494589929741e+01
4.167083541770884914e+00,1.443160904686571833e+01
4.172086043021510982e+00,1.456783307183442133e+01
4.177088544272136161e+00,1.539854226162483641e+01
4.182091045522761341e+00,1.369795261376305184e+01
4.187093546773386521e+00,1.423561117149998623e+01
4.192096048024011701e+00,1.504672128891851557e+01
4.197098549274636881e+00,1.490274271937806638e+01
4.202101050525262949e+00,1.484588591143218039e+01
4.207103551775888128e+00,1.425150948902386183e+01
4.212106053026513308e+00,1.560885394822207672e+01
4.217108554277138488e+00,1.678519391003595018e+01
4.222111055527763668e+00,1.507274866025949756e+01
4.227113556778388848e+00,1.448816396878532764e+01
4.232116058029014027e+00,1.545208846298158534e+01
4.237118559279640095e+00,1.417222304108593001e+01
4.242121060530265275e+00,1.397667283688789830e+01
4.247123561780890455e+00,1.477417943295638381e+01
4.252126063031515635e+00,1.217358155612460280e+01
4.257128564282140815e+00,1.361743532919441257e+01
4.262131065532765994e+00,1.443843134067745204e+01
4.267133566783391174e+00,1.344801184220245993e+01
4.272136068034017242e+00,1.378376510220992301e+01
4.277138569284642422e+00,1.439466737039592026e+01
4.282141070535267602e+00,1.320345791807519298e+01
4.287143571785892782e+00,1.445535891909784532e+01
4.292146073036517961e+00,1.434116805457670907e+01
4.297148574287143141e+00,1.491685093124644546e+01
4.302151075537768321e+00,1.606063725710732371e+01
4.307153576788394389e+00,1.509396514685804824e+01
4.312156078039019569e+00,1.495753025545912074e+01
4.317158579289644749e+00,1.505093019489964590e+01
4.322161080540269928e+00,1.519387601674193888e+01
4.327163581790895108e+00,1.396475209676291662e+01
4.332166083041520288e+00,1.488172292435376143e+01
4.337168584292146356e+00,1.532025699471305202e+01
4.342171085542771536e+00,1.365575327408525474e+01
4.347173586793396716e+00,1.590717368319604397e+01
4.352176088044021895e+00,1.613790429859025721e+01
4.357178589294647075e+00,1.444015977943455198e+01
4.362181090545272255e+00,1.484520548018271136e+01
4.367183591795897435e+00,1.422336043257761951e+01
4.372186093046523503e+00,1.581593876272738797e+01
4.377188594297148683e+00,1.407034349544553642e+01
4.382191095547773863e+00,1.492409627640039993e+01
4.387193596798399042e+00,1.430266088258752610e+01
4.392196098049024222e+00,1.522754257115836296e+01
4.397198599299649402e+00,1.339736652640922721e+01
4.402201100550274582e+00,1.653306494401651605e+01
4.407203601800900650e+00,1.425700438119643643e+01
4.412206103051525830e+00,1.529651299227085381e+01
4.417208604302151009e+00,1.503910276813614466e+01
4.422211105552776189e+00,1.450451880473583088e+01
4.427213606803401369e+00,1.439386068377426753e+01
4.432216108054026549e+00,1.623304686771453831e+01
4.437218609304652617e+00,1.478601523481201774e+01
4.442221110555277797e+00,1.559783351630314563e+01
4.447223611805902976e+00,1.454017395002333402e+01
4.452226113056528156e+00,1.470949690732182269e+01
4.457228614307153336e+00,1.584393299300930913e+01
4.462231115557778516e+00,1.631710184278445297e+01
4.467233616808403696e+00,1.522638444809819092e+01
4.472236118059029764e+00,1.399478848253665220e+01
4.477238619309654943e+00,1.742967193767896816e+01
4.482241120560280123e+00,1.459017405344663132e+01
4.487243621810905303e+00,1.392014346576092976e+01
4.492246123061530483e+00,1.807116295695274388e+01
4.497248624312155663e+00,1.508771357908552879e+01
4.502251125562780842e+00,1.404502068842693419e+01
4.507253626813406910e+00,1.483832111365153850e+01
4.512256128064032090e+00,1.590431328021436563e+01
4.517258629314657270e+00,1.574208744553791206e+01
4.522261130565282450e+00,1.471505419444225637e+01
4.527263631815907630e+00,1.740451449557568253e+01
4.532266133066532809e+00,1.507521872120622675e+01
4.537268634317158877e+00,1.442711931253992574e+01
4.542271135567784057e+00,1.658750680516401133e+01
4.547273636818409237e+00,1.697088375699490825e+01
4.552276138069034417e+00,1.483933531659087635e+01
4.557278639319659597e+00,1.427048862491966830e+01
4.562281140570284776e+00,1.671728168912645884e+01
4.567283641820909956e+00,1.365452731240476680e+01
4.572286143071536024e+00,1.449023676981799191e+01
4.577288644322161204e+00,1.669931208301671788e+01
4.582291145572786384e+00,1.569152088869597073e+01
4.587293646823411564e+00,1.549794359187754722e+01
4.592296148074036743e+00,1.612970505071648830e+01
4.597298649324661923e+00,1.563912152442857639e+01
4.602301150575287103e+00,1.450821672956277197e+01
4.607303651825913171e+00,1.709798630148392817e+01
4.612306153076538351e+00,1.716193251211642945e+01
4.617308654327163531e+00,1.605725852675944765e+01
4.622311155577788711e+00,1.591206748216537648e+01
4.627313656828413890e+00,1.822156577650530096e+01
4.632316158079039070e+00,1.562051562922128056e+01
4.637318659329665138e+00,1.565237899615495643e+01
4.642321160580290318e+00,1.629144473098137524e+01
4.647323661830915498e+00,1.741329294163508479e+01
4.652326163081540678e+00,1.754974924366210587e+01
4.657328664332165857e+00,1.571341336131972710e+01
4.662331165582791037e+00,1.629532474270771658e+01
4.667333666833416217e+00,1.462391753343617395e+01
4.672336168084042285e+00,1.570503239633591264e+01
4.677338669334667465e+00,1.519172561252469755e+01
4.682341170585292645e+00,1.504019175945689391e+01
4.687343671835917824e+00,1.774360773177507866e+01
4.692346173086543004e+00,1.528475185745348597e+01
4.697348674337168184e+00,1.556044011500005020e+01
4.702351175587793364e+00,1.647290231468023691e+01
4.707353676838419432e+00,1.741988629748884421e+01
4.712356178089044612e+00,1.661818366065596919e+01
4.717358679339669791e+00,1.891143115204059200e+01
4.722361180590294971e+00,1.609241556351973657e+01
4.727363681840920151e+00,1.644080748575250794e+01
4.732366183091545331e+00,1.647269922325869018e+01
4.737368684342170511e+00,1.764715543981566270e+01
4.742371185592796579e+00,1.673435250788800843e+01
4.747373686843421758e+00,1.612589136014311819e+01
4.752376188094046938e+00,1.530963996937526161e+01
4.757378689344672118e+00,1.651657952399564877e+01
4.762381190595297298e+00,1.768848840307784798e+01
4.767383691845922478e+00,1.589176928187989724e+01
4.772386193096548546e+00,1.684610219770623019e+01
4.777388694347173725e+00,1.657831387172636539e+01
4.782391195597798905e+00,1.721069324517470989e+01
4.787393696848424085e+00,1.555742734990740139e+01
4.792396198099049265e+00,1.872383562482371033e+01
4.797398699349674445e+00,1.511303499102076486e+01
4.802401200600299624e+00,1.604165251181485985e+01
4.807403701850925692e+00,1.736030364645842283e+01
4.812406203101550872e+00,1.673395178179876552e+01
4.817408704352176052e+00,1.728221227213763100e+01
4.822411205602801232e+00,1.597113128282584071e+01
4.827413706853426412e+00,1.640743613787993738e+01
4.832416208104051591e+00,1.650948060795097305e+01
4.837418709354676771e+00,1.808151574259993666e+01
4.842421210605302839e+00,1.721769265619895961e+01
4.847423711855928019e+00,1.733894324393245512e+01
4.852426213106553199e+00,1.589935254678286292e+01
4.857428714357178379e+00,1.754116878163458892e+01
4.862431215607803558e+00,1.681287531039221506e+01
4.867433716858428738e+00,1.799144646625321542e+01
4.872436218109054806e+00,1.863136880924563243e+01
4.877438719359679986e+00,1.632555038205203601e+01
4.882441220610305166e+00,1.624102053138585333e+01
4.887443721860930346e+00,1.579828617448042216e+01
4.892446223111555526e+00,1.653375915761834491e+01
4.897448724362180705e+00,1.631032072413615808e+01
4.902451225612805885e+00,1.706685807640942443e+01
4.907453726863431953e+00,1.657779436365656167e+01
4.912456228114057133e+00,1.637576940356055388e+01
4.917458729364682313e+00,1.781696132422190004e+01
4.922461230615307493e+00,1.582950346069447001e+01
4.927463731865932672e+00,1.721549914874913867e+01
4.932466233116557852e+00,1.639145697216119046e+01
4.937468734367183032e+00,1.753677470797151372e+01
4.942471235617809100e+00,1.821267525357565731e+01
4.947473736868434280e+00,1.653932295718123058e+01
4.952476238119059460e+00,1.729846162163032730e+01
4.957478739369684639e+00,1.705122908384223379e+01
4.962481240620309819e+00,1.608802132231783233e+01
4.967483741870934999e+00,1.714323873535474263e+01
4.972486243121561067e+00,1.720657923464349537e+01
4.977488744372186247e+00,1.734533705356273003e+01
4.982491245622811427e+00,1.674907484004839020e+01
4.987493746873436606e+00,1.705667354093045773e+01
4.992496248124061786e+00,1.582987779952904894e+01
4.997498749374686966e+00,1.663438217264420516e+01
5.002501250625312146e+00,1.756346643158573428e+01
5.007503751875938214e+00,1.791498514295934541e+01
5.012506253126563394e+00,1.661520393525442074e+01
5.017508754377188573e+00,1.715724029256485039e+01
5.022511255627813753e+00,1.729558709200750855e+01
5.027513756878438933e+00,1.728402121733974894e+01
5.032516258129064113e+00,1.763832235968758155e+01
5.037518759379689293e+00,1.529447864775549704e+01
5.042521260630315361e+00,1.707823971174337174e+01
5.047523761880940540e+00,1.738160488688958694e+01
5.052526263131565720e+00,1.615724844044099129e+01
5.057528764382190900e+00,1.884657200015728407e+01
5.062531265632816080e+00,1.734915306413661540e+01
5.067533766883441260e+00,1.876600604567925146e+01
5.072536268134067328e+00,1.642708578256912588e+01
5.077538769384692507e+00,1.632531618662875061e+01
5.082541270635317687e+00,1.747187603287163427e+01
5.087543771885942867e+00,1.558394295282917064e+01
5.092546273136568047e+00,1.749260441003579558e+01
5.097548774387193227e+00,1.738986555516449783e+01
5.102551275637818406e+00,1.832331910845555711e+01
5.107553776888444474e+00,1.802370267183043140e+01
5.112556278139069654e+00,1.692019148453217525e+01
5.117558779389694834e+00,1.625517968339883623e+01
5.122561280640320014e+00,1.907998906326425725e+01
5.127563781890945194e+00,1.659057632510768698e+01
5.132566283141570374e+00,1.635217429235524378e+01
5.137568784392195553e+00,1.632785029371514440e+01
5.142571285642821621e+00,1.854501917246512832e+01
5.147573786893446801e+00,1.692382115625548877e+01
5.152576288144071981e+00,1.670402439825161522e+01
5.157578789394697161e+00,1.761042619408743803e+01
5.162581290645322341e+00,1.728079916137867755e+01
5.167583791895947520e+00,1.682465591490159795e+01
5.172586293146572700e+00,1.827175034641819806e+01
5.177588794397198768e+00,1.859808187528959067e+01
5.182591295647823948e+00,1.853309139588333920e+01
5.187593796898449128e+00,1.832970106035654823e+01
5.192596298149074308e+00,1.798041442557725844e+01
5.197598799399699487e+00,1.581690839823727046e+01
5.202601300650324667e+00,1.927705470832794177e+01
5.207603801900950735e+00,1.792480061606040564e+01
5.212606303151575915e+00,1.824597533705536989e+01
5.217608804402201095e+00,1.876778873615400656e+01
5.222611305652826275e+00,1.910118641984047017e+01
5.227613806903451454e+00,1.810123943201954688e+01
5.232616308154076634e+00,1.813339508375788256e+01
5.237618809404701814e+00,1.711363215075438760e+01
5.242621310655327882e+00,1.776095368310474498e+01
5.247623811905953062e+00,1.688871017490350468e+01
5.252626313156578242e+00,1.703793840732783949e+01
5.257628814407203421e+00,1.687931204090741844e+01
5.262631315657828601e+00,1.763187005597620072e+01
5.267633816908453781e+00,1.885199463864537250e+01
5.272636318159078961e+00,2.098888372776741562e+01
5.277638819409705029e+00,1.802241609577702874e+01
5.282641320660330209e+00,1.649951087422486751e+01
5.287643821910955388e+00,1.912791479558912400e+01
5.292646323161580568e+00,1.757715509300871304e+01
5.297648824412205748e+00,1.723233787925962446e+01
5.302651325662830928e+00,1.811780345491154876e+01
5.307653826913456996e+00,1.668233688118414193e+01
5.312656328164082176e+00,1.816043214850085263e+01
5.317658829414707355e+00,1.786460096504496775e+01
5.322661330665332535e+00,1.806636189881147203e+01
5.327663831915957715e+00,1.836440774995704572e+01
5.332666333166582895e+00,1.806549125674055745e+01
5.337668834417208075e+00,1.802934458736451617e+01
5.342671335667834143e+00,1.831232852600144767e+01
5.347673836918459322e+00,1.845842213692650446e+01
5.352676338169084502e+00,1.702654655419199869e+01
5.357678839419709682e+00,1.664304525957368242e+01
5.362681340670334862e+00,1.802640596983879107e+01
5.367683841920960042e+00,1.667031603582877253e+01
5.372686343171585222e+00,1.820559050043642557e+01
5.377688844422211289e+00,1.907181340894894461e+01
5.382691345672836469e+00,1.875518570893455461e+01
5.387693846923461649e+00,1.711491113394491137e+01
5.392696348174086829e+00,1.731782659256474233e+01
5.397698849424712009e+00,1.852139784327489025e+01
5.402701350675337189e+00,1.780680624689250280e+01
5.407703851925963257e+00,1.790645626072578267e+01
5.412706353176588436e+00,1.883502554077771762e+01
5.417708854427213616e+00,1.726583986982398855e+01
5.422711355677838796e+00,1.786689935712233179e+01
5.427713856928463976e+00,1.748305909470079200e+01
5.432716358179089156e+00,1.725501957650191187e+01
5.437718859429714335e+00,1.745607838961797853e+01
5.442721360680340403e+00,1.900562625138743300e+01
5.447723861930965583e+00,1.839499197527531749e+01
5.452726363181590763e+00,1.747901846070969967e+01
5.457728864432215943e+00,1.814208498570365080e+01
5.462731365682841123e+00,1.674938678992634422e+01
5.467733866933466302e+00,1.766988879321673522e+01
5.472736368184091482e+00,2.056778363941956300e+01
5.477738869434717550e+00,1.834297275863840326e+01
5.482741370685342730e+00,1.917988303908641967e+01
5.487743871935967910e+00,1.839774324066342004e+01
5.492746373186593090e+00,1.882640835480158970e+01
5.497748874437218269e+00,1.915650471299083080e+01
5.502751375687843449e+00,1.740363752953706111e+01
5.507753876938469517e+00,1.849232537354145123e+01
5.512756378189094697e+00,2.011713432898377008e+01
5.517758879439719877e+00,1.775777608826587084e+01
5.522761380690345057e+00,1.800184428833881611e+01
5.527763881940970236e+00,1.827560036845590830e+01
5.532766383191595416e+00,1.886732322275103257e+01
5.537768884442220596e+00,1.913822451697254223e+01
5.542771385692846664e+00,1.989572581189719713e+01
5.547773886943471844e+00,1.914281989429907682e+01
5.552776388194097024e+00,1.859627603878395874e+01
5.557778889444722203e+00,1.993250379794497817e+01
5.562781390695347383e+00,1.939245519422762243e+01
5.567783891945972563e+00,1.720767215958090190e+01
5.572786393196597743e+00,2.124472741994579295e+01
5.577788894447223811e+00,2.050328807153840671e+01
5.582791395697848991e+00,1.858015996432647299e+01
5.587793896948474170e+00,1.914129179258389613e+01
5.592796398199099350e+00,2.010274794459313696e+01
5.597798899449724530e+00,1.862119590565228933e+01
5.602801400700349710e+00,1.953875599247806605e+01
5.607803901950974890e+00,1.992799017942440187e+01
5.612806403201600958e+00,1.782359330187036051e+01
5.617808904452226137e+00,1.825109485977381851e+01
5.622811405702851317e+00,1.978984261491913443e+01
5.627813906953476497e+00,1.934425619800925844e+01
5.632816408204101677e+00,1.982224578492625255e+01
5.637818909454726857e+00,1.878088871371046409e+01
5.642821410705352925e+00,1.863945902116182651e+01
5.647823911955978105e+00,1.694483226028456002e+01
5.652826413206603284e+00,1.781247881311236725e+01
5.657828914457228464e+00,1.902055283803018071e+01
5.662831415707853644e+00,1.981305146668779926e+01
5.667833916958478824e+00,1.953468011741113131e+01
5.672836418209104004e+00,1.889026728059960902e+01
5.677838919459730072e+00,1.876174519188849388e+01
5.682841420710355251e+00,1.926570389476934864e+01
5.687843921960980431e+00,1.914174294697509282e+01
5.692846423211605611e+00,2.048308478457452964e+01
5.697848924462230791e+00,1.923998754386494170e+01
5.702851425712855971e+00,1.762730831494126704e+01
5.707853926963481150e+00,1.785100364585812827e+01
5.712856428214107218e+00,2.065732862160590244e+01
5.717858929464732398e+00,1.798241632694411862e+01
5.722861430715357578e+00,1.993308174517960651e+01
5.727863931965982758e+00,1.891521906068856396e+01
5.732866433216607938e+00,1.902884100574733850e+01
5.737868934467233117e+00,1.907947402063327758e+01
5.742871435717859185e+00,2.044999926661277456e+01
5.747873936968484365e+00,1.905077998236148673e+01
5.752876438219109545e+00,1.922531003181217457e+01
5.757878939469734725e+00,1.774283332100971222e+01
5.762881440720359905e+00,1.949533483386908372e+01
5.767883941970985084e+00,1.983469433289101502e+01
5.772886443221610264e+00,1.955780491031861956e+01
5.777888944472236332e+00,2.073156309450344281e+01
5.782891445722861512e+00,1.940384569194881692e+01
5.787893946973486692e+00,1.966265929703947890e+01
5.792896448224111872e+00,2.102719335494051478e+01
5.797898949474737051e+00,1.784368265906606510e+01
5.802901450725362231e+00,1.895287900437671880e+01
5.807903951975987411e+00,2.084987060794722780e+01
5.812906453226613479e+00,2.037484850799092229e+01
5.817908954477238659e+00,2.013210696227218577e+01
5.822911455727863839e+00,2.030138510664807328e+01
